,year,weeknum,province,new_case,total_case,new_case_excludeabroad,total_case_excludeabroad,new_death,total_death,update_date
2649,2022,34,ปราจีนบุรี,26,25419,26,25415,4,106,2023-06-19 12:07:27
2650,2022,34,หนองคาย,10,23414,10,23293,2,72,2023-06-19 12:07:27
2651,2022,34,สิงห์บุรี,22,8377,22,8376,2,77,2023-06-19 12:07:27
2652,2022,34,เชียงใหม่,90,36404,90,36335,4,277,2023-06-19 12:07:27
2653,2022,34,ขอนแก่น,180,57008,180,56986,4,162,2023-06-19 12:07:27
2654,2022,34,ยะลา,19,9807,19,9793,4,77,2023-06-19 12:07:27
2655,2022,34,สตูล,8,10733,8,10715,0,72,2023-06-19 12:07:27
2656,2022,34,ชัยภูมิ,27,20558,27,20557,2,66,2023-06-19 12:07:27
2657,2022,34,ระนอง,13,10706,13,10649,0,24,2023-06-19 12:07:27
2658,2022,34,สมุทรสงคราม,15,13712,15,13712,0,70,2023-06-19 12:07:27
2659,2022,34,อุดรธานี,25,29240,25,29217,7,188,2023-06-19 12:07:27
2660,2022,34,ตาก,16,11901,16,11765,0,74,2023-06-19 12:07:27
2661,2022,34,ชุมพร,84,14259,84,14259,0,73,2023-06-19 12:07:27
2662,2022,34,สมุทรสาคร,108,58586,108,58585,5,144,2023-06-19 12:07:27
2663,2022,34,นครนายก,55,12716,55,12716,5,93,2023-06-19 12:07:27
2664,2022,34,กระบี่,52,12822,52,12529,1,99,2023-06-19 12:07:27
2665,2022,34,มหาสารคาม,49,28305,49,28298,0,106,2023-06-19 12:07:27
2666,2022,34,พังงา,0,10350,0,9952,0,31,2023-06-19 12:07:27
2667,2022,34,พะเยา,12,6196,12,6196,0,57,2023-06-19 12:07:27
2668,2022,34,อำนาจเจริญ,0,7702,0,7698,0,35,2023-06-19 12:07:27
2669,2022,34,นครราชสีมา,150,47854,150,47850,8,357,2023-06-19 12:07:27
2670,2022,34,อุทัยธานี,49,10710,49,10710,1,95,2023-06-19 12:07:27
2671,2022,34,อ่างทอง,34,16095,34,16095,1,64,2023-06-19 12:07:27
2672,2022,34,ลพบุรี,27,15934,27,15930,6,205,2023-06-19 12:07:27
2673,2022,34,แพร่,51,9432,51,9428,0,66,2023-06-19 12:07:27
2674,2022,34,สงขลา,104,36490,104,36353,1,141,2023-06-19 12:07:27
2675,2022,34,สุราษฎร์ธานี,31,20385,31,19770,6,148,2023-06-19 12:07:27
2676,2022,34,มุกดาหาร,9,6874,9,6872,3,45,2023-06-19 12:07:27
2677,2022,34,นครสวรรค์,52,24420,52,24413,4,156,2023-06-19 12:07:27
2678,2022,34,ภูเก็ต,47,53750,47,44424,2,147,2023-06-19 12:07:27
2679,2022,34,ร้อยเอ็ด,42,41193,42,41189,0,231,2023-06-19 12:07:27
2680,2022,34,ทั้งประเทศ,12431,2421208,12429,2404241,195,10497,2023-06-19 12:07:27
2681,2022,34,สุรินทร์,100,32640,100,32622,2,103,2023-06-19 12:07:27
2682,2022,34,อุบลราชธานี,112,40606,112,40588,2,287,2023-06-19 12:07:27
2683,2022,34,นนทบุรี,319,73515,319,73493,3,97,2023-06-19 12:07:27
2684,2022,34,นครศรีธรรมราช,55,79646,55,79645,3,231,2023-06-19 12:07:27
2685,2022,34,ปัตตานี,1,11105,1,11059,2,82,2023-06-19 12:07:27
2686,2022,35,แพร่,17,9449,17,9445,0,66,2023-06-19 12:07:27
2687,2022,35,เชียงราย,105,5677,105,5642,1,123,2023-06-19 12:07:27
2688,2022,35,ลำพูน,89,1241,89,1240,2,38,2023-06-19 12:07:27
2689,2022,35,ฉะเชิงเทรา,51,41851,51,41846,3,112,2023-06-19 12:07:27
2690,2022,35,ทั้งประเทศ,12268,2433476,12265,2416506,180,10677,2023-06-19 12:07:27
2691,2022,35,สมุทรสงคราม,11,13723,11,13723,0,70,2023-06-19 12:07:27
2692,2022,35,อำนาจเจริญ,1,7703,1,7699,0,35,2023-06-19 12:07:27
2693,2022,35,สกลนคร,20,21280,20,21278,1,144,2023-06-19 12:07:27
2694,2022,35,นครพนม,23,13982,23,13981,0,73,2023-06-19 12:07:27
2695,2022,35,หนองคาย,12,23426,12,23305,1,73,2023-06-19 12:07:27
2696,2022,35,ไม่ระบุ,0,0,0,0,0,0,2023-06-19 12:07:27
2697,2022,35,ปราจีนบุรี,82,25501,82,25497,2,108,2023-06-19 12:07:27
2698,2022,35,เลย,23,17426,23,17425,1,126,2023-06-19 12:07:27
2699,2022,35,น่าน,3,12386,3,12383,1,31,2023-06-19 12:07:27
2700,2022,35,ระนอง,20,10726,20,10669,0,24,2023-06-19 12:07:27
2701,2022,35,สุโขทัย,17,15953,17,15951,1,147,2023-06-19 12:07:27
2702,2022,35,ยโสธร,18,13943,18,13940,1,103,2023-06-19 12:07:27
2703,2022,35,อุทัยธานี,46,10756,46,10756,0,95,2023-06-19 12:07:27
2704,2022,35,นครปฐม,79,46239,79,46239,2,168,2023-06-19 12:07:27
2705,2022,35,ชุมพร,102,14361,102,14361,0,73,2023-06-19 12:07:27
2706,2022,35,ศรีสะเกษ,4,30816,4,30806,0,214,2023-06-19 12:07:27
2707,2022,35,ขอนแก่น,177,57185,177,57163,3,165,2023-06-19 12:07:27
2708,2022,35,พังงา,0,10350,0,9952,0,31,2023-06-19 12:07:27
2709,2022,35,ภูเก็ต,41,53791,41,44465,3,150,2023-06-19 12:07:27
2710,2022,35,มุกดาหาร,9,6883,9,6881,2,47,2023-06-19 12:07:27
2711,2022,35,ลำปาง,26,10109,26,10107,1,113,2023-06-19 12:07:27
2712,2022,35,กาญจนบุรี,74,27423,74,27373,1,160,2023-06-19 12:07:27
2713,2022,35,ร้อยเอ็ด,39,41232,39,41228,5,236,2023-06-19 12:07:27
2714,2022,35,ปัตตานี,0,11105,0,11059,1,83,2023-06-19 12:07:27
2715,2022,35,ตราด,64,9605,63,9483,3,119,2023-06-19 12:07:27
2716,2022,35,เพชรบูรณ์,124,12795,124,12792,0,52,2023-06-19 12:07:27
2717,2022,35,ยะลา,5,9812,5,9798,0,77,2023-06-19 12:07:27
2718,2022,35,นครศรีธรรมราช,114,79760,114,79759,2,233,2023-06-19 12:07:27
2719,2022,35,ชัยภูมิ,24,20582,24,20581,2,68,2023-06-19 12:07:27
2720,2022,35,ลพบุรี,61,15995,61,15991,8,213,2023-06-19 12:07:27
2721,2022,35,นครนายก,24,12740,24,12740,3,96,2023-06-19 12:07:27
2722,2022,35,ประจวบคีรีขันธ์,38,24186,38,23835,0,108,2023-06-19 12:07:27
2723,2022,35,กรุงเทพมหานคร,7643,492869,7643,490889,38,1352,2023-06-19 12:07:27
2724,2022,35,สงขลา,128,36618,128,36481,3,144,2023-06-19 12:07:27
2725,2022,35,บุรีรัมย์,140,50079,140,50073,0,91,2023-06-19 12:07:27
2726,2022,35,ตรัง,40,10353,40,10346,0,72,2023-06-19 12:07:27
2727,2022,35,อุดรธานี,27,29267,27,29244,2,190,2023-06-19 12:07:27
2728,2022,35,นนทบุรี,250,73765,250,73743,5,102,2023-06-19 12:07:27
2729,2022,35,บึงกาฬ,0,10534,0,10530,0,20,2023-06-19 12:07:27
2730,2022,35,พะเยา,8,6204,8,6204,0,57,2023-06-19 12:07:27
2731,2022,35,นราธิวาส,3,7884,3,7875,0,24,2023-06-19 12:07:27
2732,2022,35,นครราชสีมา,167,48021,167,48017,6,363,2023-06-19 12:07:27
2733,2022,35,พระนครศรีอยุธยา,26,36164,26,36164,6,125,2023-06-19 12:07:27
2734,2022,35,สระบุรี,57,19685,57,19682,5,157,2023-06-19 12:07:27
2735,2022,35,ชัยนาท,0,4255,0,4255,0,9,2023-06-19 12:07:27
2736,2022,35,สิงห์บุรี,17,8394,17,8393,3,80,2023-06-19 12:07:27
2737,2022,35,อ่างทอง,23,16118,23,16118,0,64,2023-06-19 12:07:27
2738,2022,35,มหาสารคาม,40,28345,40,28338,0,106,2023-06-19 12:07:27
2739,2022,35,อุตรดิตถ์,39,8652,39,8651,0,62,2023-06-19 12:07:27
2740,2022,35,เพชรบุรี,38,20181,38,20159,2,103,2023-06-19 12:07:27
2741,2022,35,แม่ฮ่องสอน,5,2647,5,2647,0,38,2023-06-19 12:07:27
2742,2022,35,กำแพงเพชร,0,17544,0,17539,0,129,2023-06-19 12:07:27
2743,2022,35,ราชบุรี,127,41472,127,41471,2,194,2023-06-19 12:07:27
2744,2022,35,สระแก้ว,28,19759,28,19194,1,82,2023-06-19 12:07:27
2745,2022,35,อุบลราชธานี,168,40774,168,40756,3,290,2023-06-19 12:07:27
2746,2022,35,สมุทรปราการ,422,109145,422,108655,8,372,2023-06-19 12:07:27
2747,2022,35,กาฬสินธุ์,71,24525,71,24523,1,160,2023-06-19 12:07:27
2748,2022,35,ชลบุรี,374,118107,372,116264,12,454,2023-06-19 12:07:27
2749,2022,35,ตาก,30,11931,30,11795,0,74,2023-06-19 12:07:27
2750,2022,35,ระยอง,57,43045,57,43012,2,182,2023-06-19 12:07:27
2751,2022,35,สตูล,4,10737,4,10719,1,73,2023-06-19 12:07:27
2752,2022,35,กระบี่,13,12835,13,12542,6,105,2023-06-19 12:07:27
2753,2022,35,นครสวรรค์,36,24456,36,24449,2,158,2023-06-19 12:07:27
2754,2022,35,พิจิตร,0,5988,0,5988,2,81,2023-06-19 12:07:27
2755,2022,35,พัทลุง,4,24336,4,24336,0,96,2023-06-19 12:07:27
2756,2022,35,สุรินทร์,173,32813,173,32795,2,105,2023-06-19 12:07:27
2757,2022,35,พิษณุโลก,28,21058,28,21058,0,96,2023-06-19 12:07:27
2758,2022,35,เชียงใหม่,53,36457,53,36388,5,282,2023-06-19 12:07:27
2759,2022,35,จันทบุรี,99,20577,99,20562,2,57,2023-06-19 12:07:27
2760,2022,35,สุพรรณบุรี,25,33707,25,33702,0,158,2023-06-19 12:07:27
2761,2022,35,ปทุมธานี,161,43676,161,43665,4,225,2023-06-19 12:07:27
2762,2022,35,หนองบัวลำภู,5,11340,5,11340,2,74,2023-06-19 12:07:27
2763,2022,35,สมุทรสาคร,126,58712,126,58711,2,146,2023-06-19 12:07:27
2764,2022,35,สุราษฎร์ธานี,70,20455,70,19840,3,151,2023-06-19 12:07:27
2765,2022,36,ยโสธร,22,13965,22,13962,0,103,2023-06-19 12:07:27
2766,2022,36,กระบี่,39,12874,39,12581,2,107,2023-06-19 12:07:27
2767,2022,36,มุกดาหาร,9,6892,9,6890,2,49,2023-06-19 12:07:27
2768,2022,36,สกลนคร,16,21296,16,21294,0,144,2023-06-19 12:07:27
2769,2022,36,ปราจีนบุรี,30,25531,30,25527,1,109,2023-06-19 12:07:27
2770,2022,36,อุบลราชธานี,138,40912,138,40894,2,292,2023-06-19 12:07:27
2771,2022,36,อ่างทอง,11,16129,11,16129,1,65,2023-06-19 12:07:27
2772,2022,36,กาญจนบุรี,54,27477,54,27427,3,163,2023-06-19 12:07:27
2773,2022,36,อุดรธานี,24,29291,24,29268,4,194,2023-06-19 12:07:27
2774,2022,36,ยะลา,6,9818,6,9804,0,77,2023-06-19 12:07:27
2775,2022,36,เพชรบุรี,27,20208,27,20186,1,104,2023-06-19 12:07:27
2776,2022,36,อุทัยธานี,31,10787,31,10787,1,96,2023-06-19 12:07:27
2777,2022,36,บึงกาฬ,0,10534,0,10530,0,20,2023-06-19 12:07:27
2778,2022,36,นครนายก,11,12751,11,12751,0,96,2023-06-19 12:07:27
2779,2022,36,นครราชสีมา,133,48154,133,48150,5,368,2023-06-19 12:07:27
2780,2022,36,สุราษฎร์ธานี,37,20492,37,19877,1,152,2023-06-19 12:07:27
2781,2022,36,น่าน,1,12387,1,12384,0,31,2023-06-19 12:07:27
2782,2022,36,สงขลา,81,36699,81,36562,0,144,2023-06-19 12:07:27
2783,2022,36,แพร่,14,9463,14,9459,2,68,2023-06-19 12:07:27
2784,2022,36,นนทบุรี,176,73941,176,73919,0,102,2023-06-19 12:07:27
2785,2022,36,หนองบัวลำภู,43,11383,43,11383,0,74,2023-06-19 12:07:27
2786,2022,36,สมุทรสาคร,122,58834,122,58833,0,146,2023-06-19 12:07:27
2787,2022,36,ขอนแก่น,145,57330,145,57308,4,169,2023-06-19 12:07:27
2788,2022,36,แม่ฮ่องสอน,1,2648,1,2648,0,38,2023-06-19 12:07:27
2789,2022,36,นครสวรรค์,74,24530,74,24523,2,160,2023-06-19 12:07:27
2790,2022,36,ตราด,36,9641,36,9519,0,119,2023-06-19 12:07:27
2791,2022,36,เลย,31,17457,31,17456,1,127,2023-06-19 12:07:27
2792,2022,36,สมุทรสงคราม,9,13732,9,13732,5,75,2023-06-19 12:07:27
2793,2022,36,กำแพงเพชร,0,17544,0,17539,0,129,2023-06-19 12:07:27
2794,2022,36,กาฬสินธุ์,36,24561,36,24559,1,161,2023-06-19 12:07:27
2795,2022,36,พิษณุโลก,30,21088,30,21088,0,96,2023-06-19 12:07:27
2796,2022,36,นครศรีธรรมราช,44,79804,44,79803,3,236,2023-06-19 12:07:27
2797,2022,36,ร้อยเอ็ด,30,41262,30,41258,0,236,2023-06-19 12:07:27
2798,2022,36,สิงห์บุรี,16,8410,16,8409,2,82,2023-06-19 12:07:27
2799,2022,36,เชียงราย,45,5722,45,5687,0,123,2023-06-19 12:07:27
2800,2022,36,อำนาจเจริญ,0,7703,0,7699,0,35,2023-06-19 12:07:27
2801,2022,36,ภูเก็ต,54,53845,54,44519,0,150,2023-06-19 12:07:27
2802,2022,36,ชัยภูมิ,32,20614,32,20613,2,70,2023-06-19 12:07:27
2803,2022,36,พะเยา,3,6207,3,6207,0,57,2023-06-19 12:07:27
2804,2022,36,ลำปาง,8,10117,8,10115,0,113,2023-06-19 12:07:27
2805,2022,36,พัทลุง,0,24336,0,24336,0,96,2023-06-19 12:07:27
2806,2022,36,พิจิตร,5,5993,5,5993,3,84,2023-06-19 12:07:27
2807,2022,36,พระนครศรีอยุธยา,12,36176,12,36176,3,128,2023-06-19 12:07:27
2808,2022,36,หนองคาย,18,23444,18,23323,0,73,2023-06-19 12:07:27
2809,2022,36,ปัตตานี,6,11111,6,11065,1,84,2023-06-19 12:07:27
2810,2022,36,ปทุมธานี,149,43825,149,43814,2,227,2023-06-19 12:07:27
2811,2022,36,อุตรดิตถ์,45,8697,45,8696,0,62,2023-06-19 12:07:27
2812,2022,36,ลพบุรี,62,16057,62,16053,2,215,2023-06-19 12:07:27
2813,2022,36,ตาก,20,11951,20,11815,1,75,2023-06-19 12:07:27
2814,2022,36,สระบุรี,52,19737,52,19734,2,159,2023-06-19 12:07:27
2815,2022,36,ไม่ระบุ,0,0,0,0,0,0,2023-06-19 12:07:27
2816,2022,36,พังงา,7,10357,7,9959,0,31,2023-06-19 12:07:27
2817,2022,36,บุรีรัมย์,114,50193,114,50187,2,93,2023-06-19 12:07:27
2818,2022,36,สตูล,7,10744,7,10726,0,73,2023-06-19 12:07:27
2819,2022,36,ชัยนาท,0,4255,0,4255,0,9,2023-06-19 12:07:27
2820,2022,36,สุพรรณบุรี,147,33854,147,33849,1,159,2023-06-19 12:07:27
2821,2022,36,สระแก้ว,64,19823,64,19258,1,83,2023-06-19 12:07:27
2822,2022,36,เชียงใหม่,46,36503,46,36434,10,292,2023-06-19 12:07:27
2823,2022,36,กรุงเทพมหานคร,5878,498747,5878,496767,26,1378,2023-06-19 12:07:27
2824,2022,36,ศรีสะเกษ,4,30820,4,30810,0,214,2023-06-19 12:07:27
2825,2022,36,นครพนม,32,14014,32,14013,4,77,2023-06-19 12:07:27
2826,2022,36,จันทบุรี,100,20677,100,20662,4,61,2023-06-19 12:07:27
2827,2022,36,นครปฐม,61,46300,61,46300,1,169,2023-06-19 12:07:27
2828,2022,36,สุรินทร์,87,32900,87,32882,0,105,2023-06-19 12:07:27
2829,2022,36,ชุมพร,92,14453,92,14453,0,73,2023-06-19 12:07:27
2830,2022,36,ระยอง,35,43080,35,43047,4,186,2023-06-19 12:07:27
2831,2022,36,ราชบุรี,48,41520,48,41519,4,198,2023-06-19 12:07:27
2832,2022,36,ลำพูน,82,1323,82,1322,2,40,2023-06-19 12:07:27
2833,2022,36,ตรัง,31,10384,31,10377,0,72,2023-06-19 12:07:27
2834,2022,36,ระนอง,11,10737,11,10680,0,24,2023-06-19 12:07:27
2835,2022,36,ฉะเชิงเทรา,52,41903,52,41898,1,113,2023-06-19 12:07:27
2836,2022,36,มหาสารคาม,27,28372,27,28365,0,106,2023-06-19 12:07:27
2837,2022,36,นราธิวาส,16,7900,16,7891,0,24,2023-06-19 12:07:27
2838,2022,36,สมุทรปราการ,275,109420,275,108930,11,383,2023-06-19 12:07:27
2839,2022,36,สุโขทัย,0,15953,0,15951,2,149,2023-06-19 12:07:27
2840,2022,36,ชลบุรี,275,118382,275,116539,4,458,2023-06-19 12:07:27
2841,2022,36,ประจวบคีรีขันธ์,38,24224,38,23873,5,113,2023-06-19 12:07:27
2842,2022,36,ทั้งประเทศ,9542,2443018,9542,2426048,145,10822,2023-06-19 12:07:27
2843,2022,36,เพชรบูรณ์,25,12820,25,12817,4,56,2023-06-19 12:07:27
2844,2022,37,ไม่ระบุ,0,0,0,0,0,0,2023-06-19 12:07:27
2845,2022,37,มหาสารคาม,41,28413,41,28406,2,108,2023-06-19 12:07:27
2846,2022,37,สงขลา,62,36761,62,36624,1,145,2023-06-19 12:07:27
2847,2022,37,สระแก้ว,35,19858,35,19293,1,84,2023-06-19 12:07:27
2848,2022,37,สกลนคร,23,21319,23,21317,4,148,2023-06-19 12:07:27
2849,2022,37,ตราด,17,9658,17,9536,2,121,2023-06-19 12:07:27
2850,2022,37,ลำพูน,71,1394,71,1393,0,40,2023-06-19 12:07:27
2851,2022,37,ประจวบคีรีขันธ์,38,24262,38,23911,7,120,2023-06-19 12:07:27
2852,2022,37,ภูเก็ต,23,53868,23,44542,0,150,2023-06-19 12:07:27
2853,2022,37,กาฬสินธุ์,36,24597,36,24595,0,161,2023-06-19 12:07:27
2854,2022,37,พะเยา,5,6212,5,6212,0,57,2023-06-19 12:07:27
2855,2022,37,กาญจนบุรี,73,27550,73,27500,1,164,2023-06-19 12:07:27
2856,2022,37,บุรีรัมย์,86,50279,86,50273,0,93,2023-06-19 12:07:27
2857,2022,37,ราชบุรี,41,41561,41,41560,0,198,2023-06-19 12:07:27
2858,2022,37,ปัตตานี,4,11115,4,11069,2,86,2023-06-19 12:07:27
2859,2022,37,ปทุมธานี,105,43930,105,43919,2,229,2023-06-19 12:07:27
2860,2022,37,ลพบุรี,17,16074,17,16070,0,215,2023-06-19 12:07:27
2861,2022,37,อุทัยธานี,33,10820,33,10820,1,97,2023-06-19 12:07:27
2862,2022,37,ระนอง,13,10750,13,10693,0,24,2023-06-19 12:07:27
2863,2022,37,สมุทรสาคร,117,58951,117,58950,0,146,2023-06-19 12:07:27
2864,2022,37,ชุมพร,55,14508,55,14508,0,73,2023-06-19 12:07:27
2865,2022,37,อ่างทอง,15,16144,15,16144,1,66,2023-06-19 12:07:27
2866,2022,37,อุบลราชธานี,281,41193,281,41175,0,292,2023-06-19 12:07:27
2867,2022,37,ระยอง,59,43139,59,43106,3,189,2023-06-19 12:07:27
2868,2022,37,สระบุรี,46,19783,46,19780,2,161,2023-06-19 12:07:27
2869,2022,37,สิงห์บุรี,16,8426,16,8425,3,85,2023-06-19 12:07:27
2870,2022,37,สมุทรสงคราม,10,13742,10,13742,0,75,2023-06-19 12:07:27
2871,2022,37,นครนายก,34,12785,34,12785,1,97,2023-06-19 12:07:27
2872,2022,37,น่าน,2,12389,2,12386,1,32,2023-06-19 12:07:27
2873,2022,37,จันทบุรี,86,20763,86,20748,1,62,2023-06-19 12:07:27
2874,2022,37,สุโขทัย,0,15953,0,15951,2,151,2023-06-19 12:07:27
2875,2022,37,กรุงเทพมหานคร,2870,501617,2870,499637,15,1393,2023-06-19 12:07:27
2876,2022,37,เพชรบูรณ์,33,12853,33,12850,0,56,2023-06-19 12:07:27
2877,2022,37,ตรัง,32,10416,32,10409,0,72,2023-06-19 12:07:27
2878,2022,37,นครพนม,22,14036,22,14035,0,77,2023-06-19 12:07:27
2879,2022,37,ทั้งประเทศ,6457,2449475,6456,2432504,97,10919,2023-06-19 12:07:27
2880,2022,37,ชลบุรี,282,118664,281,116820,5,463,2023-06-19 12:07:27
2881,2022,37,มุกดาหาร,23,6915,23,6913,0,49,2023-06-19 12:07:27
2882,2022,37,กระบี่,18,12892,18,12599,0,107,2023-06-19 12:07:27
2883,2022,37,นครราชสีมา,121,48275,121,48271,3,371,2023-06-19 12:07:27
2884,2022,37,อุตรดิตถ์,38,8735,38,8734,0,62,2023-06-19 12:07:27
2885,2022,37,นครศรีธรรมราช,23,79827,23,79826,2,238,2023-06-19 12:07:27
2886,2022,37,เชียงราย,40,5762,40,5727,0,123,2023-06-19 12:07:27
2887,2022,37,กำแพงเพชร,0,17544,0,17539,0,129,2023-06-19 12:07:27
2888,2022,37,อำนาจเจริญ,7,7710,7,7706,0,35,2023-06-19 12:07:27
2889,2022,37,พัทลุง,0,24336,0,24336,0,96,2023-06-19 12:07:27
2890,2022,37,ยะลา,8,9826,8,9812,0,77,2023-06-19 12:07:27
2891,2022,37,อุดรธานี,61,29352,61,29329,0,194,2023-06-19 12:07:27
